number,title,state,created_at,closed_at,author,url,ai_summary
13724,[Bug] Anthropic API Error: OAuth token missing user:profile scope for usage data,open,"Dec 11, 2025",,mairaj-syed,https://github.com/anthropics/claude-code/issues/13724,"OAuth token lacks user:profile scope, preventing usage data display in status bar."
13729,[BUG] LOST DB INFORMATION DUE TO CLAUDE NOT ASKING PERMISSIONS,open,"Dec 11, 2025",,JoMiPeCa,https://github.com/anthropics/claude-code/issues/13729,Claude performed a destructive database operation requiring root access without requesting user permission first.
13738,[BUG] Bug/Feature: Clipboard image paste not working in WSL,open,"Dec 11, 2025",,jfikrat,https://github.com/anthropics/claude-code/issues/13738,Clipboard image paste via Ctrl+V not functioning in WSL environment.
13757,[BUG] Unknown slash command: passes,open,"Dec 12, 2025",,setharnold,https://github.com/anthropics/claude-code/issues/13757,"User reports that the ""guest passes"" slash command advertised in Claude Code banner is not implemented or hooked up."
13759,[BUG] Thinking mode toggle with  tab button isn't working in 2.0.67,open,"Dec 12, 2025",,afaraz009,https://github.com/anthropics/claude-code/issues/13759,Tab key shortcut for toggling thinking mode is broken in version 2.0.67; users must manually access config instead.
13761,"[BUG] - The Task tool consumed ~77,600 tokens instead of ~15,000 tokens",open,"Dec 12, 2025",,Mangesh-P,https://github.com/anthropics/claude-code/issues/13761,"Task tool consumed ~77,600 tokens instead of expected ~15,000 tokens for simple mechanical refactoring work."
13763,[Bug] Wildcard patterns in allowlist not matching subshell commands in settings.json,open,"Dec 12, 2025",,jkaster,https://github.com/anthropics/claude-code/issues/13763,Wildcard patterns in allowlist settings.json fail to match subshell commands like `$(...)` syntax.
13782,[FEATURE] Reload local plugins on startup,open,"Dec 12, 2025",,pankona,https://github.com/anthropics/claude-code/issues/13782,Local plugins aren't reloaded on startup; developers must manually bump version numbers to see changes.
13783,[BUG] Statusline context_window JSON contains cumulative tokens instead of current context usage,open,"Dec 12, 2025",,alberduris,https://github.com/anthropics/claude-code/issues/13783,"Statusline context_window JSON reports cumulative session tokens instead of current context window usage, causing inaccurate display."
13797,"[MODEL] Claude Code systematically creates issues in public anthropics/claude-code repo instead of user's private repositories, exposing sensitive information",open,"Dec 12, 2025",,andreaganduglia,https://github.com/anthropics/claude-code/issues/13797,"Claude Code creates GitHub issues in public anthropic/claude-code repo instead of user's private repos, exposing sensitive information."
13823,"[BUG]  413 ""Request too large"" error when referencing multiple files in Messages API despite being under documented limits",open,"Dec 12, 2025",,felix-locate,https://github.com/anthropics/claude-code/issues/13823,"User receives 413 ""Request too large"" error when referencing multiple uploaded files in Messages API despite staying within documented limits."
13827,[BUG] Freshly installed Claude Code ignores settings.json,open,"Dec 12, 2025",,cjpeterein,https://github.com/anthropics/claude-code/issues/13827,"Newly installed Claude Code ignores settings.json configuration, breaking proxy setup for corporate users."
13838,[Bug] Token count animation displays on toggle despite no actual change,open,"Dec 12, 2025",,andrewgazelka,https://github.com/anthropics/claude-code/issues/13838,Token count animation incorrectly triggers on toggle without actual token value changes.
13840,VS Code Extension: Lacks XDG Base Directory Specification Compliance,open,"Dec 12, 2025",,alexgmathews,https://github.com/anthropics/claude-code/issues/13840,"VS Code extension ignores XDG Base Directory Specification on Linux, not respecting user's configured data directories."
13843,Share conversation context from Claude.ai to Claude Code,open,"Dec 12, 2025",,Rahillasne,https://github.com/anthropics/claude-code/issues/13843,User requests ability to share conversation context from Claude.ai to Claude Code for seamless project implementation handoff.
13852,"[BUG] ""Open in CLI"" feature isn't working as intended",open,"Dec 13, 2025",,welshofer,https://github.com/anthropics/claude-code/issues/13852,"""Open in CLI"" feature fails to function properly on iOS and macOS devices."
13863,"[FEATURE] Keep diff visible when selecting ""tell Claude what to do differently""",open,"Dec 13, 2025",,jaroslawjanas,https://github.com/anthropics/claude-code/issues/13863,"Allow users to keep the diff visible while entering feedback in the ""tell Claude what to do differently"" option."
13865,"[FEATURE] Interactive ""Debug Mode"" with Runtime Log Instrumentation",open,"Dec 13, 2025",,coygeek,https://github.com/anthropics/claude-code/issues/13865,Request for interactive debug mode with runtime log instrumentation to help diagnose complex bugs like race conditions and state management issues.
13890,[Bug] Subagents unable to write files and call MCP tools silently,open,"Dec 13, 2025",,retrodigio,https://github.com/anthropics/claude-code/issues/13890,Subagents spawned via Task tool silently fail to write files and call MCP tools while main agent succeeds.
13893,[BUG] Slash commands only load first file on ExFAT filesystems due to JavaScript Number precision loss,open,"Dec 13, 2025",,leonardkore,https://github.com/anthropics/claude-code/issues/13893,Slash command loading fails on ExFAT drives due to JavaScript Number precision loss causing inode collision during deduplication.
13898,Custom Subagents Cannot Access Project-Scoped MCP Servers (Hallucinate Instead),open,"Dec 13, 2025",,YS-Crabtree,https://github.com/anthropics/claude-code/issues/13898,Custom subagents cannot access project-scoped MCP servers and hallucinate results instead of making actual calls.
13906,Project-Specific Slash Commands Not Loading in Claude Code 2.0.69 (macOS),open,"Dec 13, 2025",,sammywachtel,https://github.com/anthropics/claude-code/issues/13906,Project-specific slash commands from `.claude/commands/` directory not loading in Claude Code 2.0.69 on macOS.
13911,[Feature Request] Upgrade HTTP compression to Brotli or Zstandard for API requests,open,"Dec 13, 2025",,mgajda,https://github.com/anthropics/claude-code/issues/13911,Request to replace gzip with Brotli or Zstandard compression for API requests to reduce bandwidth and improve performance.
13914,[Bug] VSCode Extension: User-level rules (~/.claude/rules/) not loading into context,open,"Dec 13, 2025",,IndieDevYulin,https://github.com/anthropics/claude-code/issues/13914,VSCode extension fails to load user-level rules from ~/.claude/rules/ directory into context.
13919,"[BUG] Claude Skills context completely lost after auto-compaction, causing repeated errors and massive productivity loss",open,"Dec 13, 2025",,RomanAlexanderW,https://github.com/anthropics/claude-code/issues/13919,"Auto-compaction erases Claude's awareness of active Claude Skills, causing repeated errors and workflow disruption."
13922,[FEATURE] Configurable timeout for idle_prompt notification hook,open,"Dec 13, 2025",,cmwalton,https://github.com/anthropics/claude-code/issues/13922,Request to make the idle_prompt notification hook timeout configurable instead of hardcoded at 60 seconds.
13926,[BUG] Session Context Quality Degradation + Evasion Behavior - Follow-up to #13229,open,"Dec 13, 2025",,MoorAE,https://github.com/anthropics/claude-code/issues/13926,Session context degrades rapidly after resume; brief improvement followed by regression with updates.
13932,[BUG] Skill tool fails on markdown files containing backticks or single quotes,open,"Dec 13, 2025",,vanderhaka,https://github.com/anthropics/claude-code/issues/13932,Skill tool crashes when parsing markdown files containing backticks or single quotes in content.
13938,[FEATURE] PermissionRequest hook payload should include tool_use_id,open,"Dec 14, 2025",,jswny,https://github.com/anthropics/claude-code/issues/13938,Add tool_use_id to PermissionRequest hook payload to enable correlation between tool uses and permission requests.
13939,Edit tool replaces Turkish UTF-8 characters with ASCII equivalents,open,"Dec 14, 2025",,morphaven,https://github.com/anthropics/claude-code/issues/13939,Edit tool incorrectly replaces Turkish UTF-8 characters with ASCII equivalents during file modifications.
13947,[BUG],open,"Dec 14, 2025",,and-bing,https://github.com/anthropics/claude-code/issues/13947,"User encounters ""Unknown slash command: rate-limit-options"" error when hitting Claude API rate limits."
13954,[FEATURE] Allow project-level rules to override user-level rules,open,"Dec 14, 2025",,Isoceth,https://github.com/anthropics/claude-code/issues/13954,Allow project-level rules to override user-level rules instead of only combining them additively.
13955,[BUG] Claude forgets about plans,open,"Dec 14, 2025",,skerit,https://github.com/anthropics/claude-code/issues/13955,"Claude forgets initial plans after conversation compactions, then searches incorrectly for the missing plan."
13956,[BUG] VSCode extension: Conversation lost when moving panel to new window,open,"Dec 14, 2025",,squarestar,https://github.com/anthropics/claude-code/issues/13956,VSCode extension loses active conversation when moving panel to new window.
13958,[Bug] Compact operation hangs with 9% remaining progress,open,"Dec 14, 2025",,mafiaboyhacker,https://github.com/anthropics/claude-code/issues/13958,Compact operation hangs at 9% remaining progress with missing tool error on Windows.
13965,"[Bug] Claude generates inappropriate ""Nazi Judge"" persona in multi-agent audit workflow",open,"Dec 14, 2025",,jpoindexter,https://github.com/anthropics/claude-code/issues/13965,"Claude inappropriately generated a ""Nazi Judge"" persona when asked to create judge personas from different countries in a multi-agent workflow."
13966,"Image paste from clipboard not working in some terminal emulators (Terminator, PhpStorm integrated terminal)",open,"Dec 14, 2025",,atournayre,https://github.com/anthropics/claude-code/issues/13966,Image paste from clipboard fails in Terminator and PhpStorm terminal but works in GNOME Terminal.
