number,title,state,created_at,closed_at,author,url,ai_summary
25379,Unify startup: show resumable sessions inline with the new-session prompt,open,"Feb 12, 2026",,jakswa,https://github.com/anthropics/claude-code/issues/25379,Unify startup: show resumable sessions inline with the new-session prompt
25373,"Claude Code consistently disregards its own plans, instructions, skill / mcp output, and  verification claims",open,"Feb 12, 2026",,Austin-Love,https://github.com/anthropics/claude-code/issues/25373,"Claude Code consistently disregards its own plans, instructions, skill / mcp output, and verification claims"
25366,Feature Request: User-configurable color themes and conversation input highlighting,open,"Feb 12, 2026",,Juliehaus,https://github.com/anthropics/claude-code/issues/25366,Feature Request: User-configurable color themes and conversation input highlighting
25356,[BUG] Vim mode: `.` (dot) repeat command has no effect,open,"Feb 12, 2026",,npinto,https://github.com/anthropics/claude-code/issues/25356,"Vim mode: `.` (dot) repeat command has no effect. In vim mode (`/vim`), pressing `"
25354,[2.1.39] Agent spawning fails with Opus on Bedrock (billing header error),open,"Feb 12, 2026",,RegenceStanley,https://github.com/anthropics/claude-code/issues/25354,[2.1.39] Agent spawning fails with Opus on Bedrock (billing header error)
25346,ANSI escape codes leak color/bold into adjacent characters on Windows Terminal,open,"Feb 12, 2026",,tyang4-ai,https://github.com/anthropics/claude-code/issues/25346,ANSI escape codes leak color/bold into adjacent characters on Windows Terminal
25345,[DOCS] Permission rule evaluation docs don't match observed behavior (deny → ask → allow precedence),open,"Feb 12, 2026",,klondon-sc,https://github.com/anthropics/claude-code/issues/25345,[DOCS] Permission rule evaluation docs don't match observed behavior (deny → ask → allow precedence)
25341,Permission system saves entire heredoc contents as Bash permission entry,open,"Feb 12, 2026",,ukogan,https://github.com/anthropics/claude-code/issues/25341,Permission system saves entire heredoc contents as Bash permission entry
25337,[Bug] Unnecessary poppler installation attempt when reading PDFs with native support,open,"Feb 12, 2026",,gibbuz,https://github.com/anthropics/claude-code/issues/25337,[Bug] Unnecessary poppler installation attempt when reading PDFs with native support
25329,Opus 4.6 hallucinations & issues - Presents simulated data as real & ohters things.,open,"Feb 12, 2026",,JirA44,https://github.com/anthropics/claude-code/issues/25329,Opus 4.6 hallucinations & issues - Presents simulated data as real & ohters things
25327,"CLI wrapper/system-reminder injections waste tokens and break agent workflows (""token tax on good engineering"")",open,"Feb 12, 2026",,7blacky7,https://github.com/anthropics/claude-code/issues/25327,"CLI wrapper/system-reminder injections waste tokens and break agent workflows (""token tax on good engineering"")"
25324,Chrome extension: MCP tab group appears grey on Chrome startup instead of yellow,open,"Feb 12, 2026",,tkm5,https://github.com/anthropics/claude-code/issues/25324,Chrome extension: MCP tab group appears grey on Chrome startup instead of yellow
25322,Allow switching working directory mid-session (/cd command),open,"Feb 12, 2026",,marcospgp,https://github.com/anthropics/claude-code/issues/25322,Allow switching working directory mid-session (/cd command). Preflight - [x] I've searched existing feature requests - [x] This addresses a single feature Problem Statement When using git worktrees (`
25318,[BUG] MEMORY.md is not loaded into system prompt — model has no instruction to check it,open,"Feb 12, 2026",,genesiscz,https://github.com/anthropics/claude-code/issues/25318,MEMORY.md is not loaded into system prompt — model has no instruction to check it
25317,[FEATURE] Expose ripgrep --follow/-L flag in Grep tool for symlink-based monorepos,open,"Feb 12, 2026",,jasonevines,https://github.com/anthropics/claude-code/issues/25317,Expose ripgrep --follow/-L flag in Grep tool for symlink-based monorepos
25313,"[BUG] In-app updater does not deliver Cowork-enabled build on Windows — reports ""latest version"" incorrectly",open,"Feb 12, 2026",,gimmerain4days,https://github.com/anthropics/claude-code/issues/25313,"In-app updater does not deliver Cowork-enabled build on Windows — reports ""latest version"" incorrectly"
25303,[BUG] Windows: Claude startup welcome/header UI not visible in some folders,open,"Feb 12, 2026",,Baouse,https://github.com/anthropics/claude-code/issues/25303,Windows: Claude startup welcome/header UI not visible in some folders
25301,Multi-session VS Code workflow is fundamentally broken — please dogfood this,open,"Feb 12, 2026",,Timlemmon,https://github.com/anthropics/claude-code/issues/25301,Multi-session VS Code workflow is fundamentally broken — please dogfood this
25294,Feature: Break down Bash tool usage by command type in /insights,open,"Feb 12, 2026",,ratnikov,https://github.com/anthropics/claude-code/issues/25294,Feature: Break down Bash tool usage by command type in /insights
25292,Temp file handling: use session-specific directories instead of /tmp,open,"Feb 12, 2026",,kojiromike,https://github.com/anthropics/claude-code/issues/25292,Temp file handling: use session-specific directories instead of /tmp
25286,Claude Code freezes/hangs with no input accepted — 100% write ratio in terminal renderer,open,"Feb 12, 2026",,davidpmclaughlin,https://github.com/anthropics/claude-code/issues/25286,Claude Code freezes/hangs with no input accepted — 100% write ratio in terminal renderer
25278,Claude Code plugins (e.g. frontend-design) should be available in Cowork sessions,open,"Feb 12, 2026",,zukethenuke,https://github.com/anthropics/claude-code/issues/25278,Claude Code plugins (e.g. frontend-design) should be available in Cowork sessions
25274,Tool results embed full file content causing 'Prompt is too long' crashes,open,"Feb 12, 2026",,Timlemmon,https://github.com/anthropics/claude-code/issues/25274,Tool results embed full file content causing 'Prompt is too long' crashes
25266,[FEATURE] Allow Claude to self-report critical behavioral failures to Anthropic,open,"Feb 12, 2026",,macgeek7,https://github.com/anthropics/claude-code/issues/25266,Allow Claude to self-report critical behavioral failures to Anthropic
25262,Cloud MCP prompts should not be prefixed with 'claude.ai',open,"Feb 12, 2026",,wwk5q8z6kk-bit,https://github.com/anthropics/claude-code/issues/25262,"Cloud MCP prompts should not be prefixed with 'claude.ai'. Cloud-hosted MCP prompts (ChEMBL, bioRxiv, Figma, Clinical Trials, ICD-10) show up in the `/` slash command menu with a `claude"
25260,"Agent repeatedly searches GitHub (issues, PRs, gists) instead of grepping local repo",open,"Feb 12, 2026",,hoagdoag,https://github.com/anthropics/claude-code/issues/25260,"Agent repeatedly searches GitHub (issues, PRs, gists) instead of grepping local repo"
25255,"Support pasting files/folders from clipboard as paths, and screenshots from macOS clipboard",open,"Feb 12, 2026",,onnimonni,https://github.com/anthropics/claude-code/issues/25255,"Support pasting files/folders from clipboard as paths, and screenshots from macOS clipboard"
25252,Project Composition: Hub-and-Spoke with Inherited Knowledge Files and System Prompts,open,"Feb 12, 2026",,QCadjunct,https://github.com/anthropics/claude-code/issues/25252,Project Composition: Hub-and-Spoke with Inherited Knowledge Files and System Prompts
25250,[Feature Request] Sort CLI commands alphabetically for improved tab completion,open,"Feb 12, 2026",,tmarkovski,https://github.com/anthropics/claude-code/issues/25250,[Feature Request] Sort CLI commands alphabetically for improved tab completion
25243,"Sessions frequently freeze/hang on v2.1.39 (macOS, Apple Silicon)",open,"Feb 12, 2026",,andrew-transcend,https://github.com/anthropics/claude-code/issues/25243,"Sessions frequently freeze/hang on v2.1.39 (macOS, Apple Silicon)"
25239,[BUG] https://github.com/anthropics/claude-code/issues/1297 is closed but still the problem persists,open,"Feb 12, 2026",,WolfgangFahl,https://github.com/anthropics/claude-code/issues/25239,https://github.com/anthropics/claude-code/issues/1297 is closed but still the problem persists
25231,[FEATURE] Per-request latency breakdown (network vs inference timing),open,"Feb 12, 2026",,cairin,https://github.com/anthropics/claude-code/issues/25231,Per-request latency breakdown (network vs inference timing). Preflight Checklist - [x] I have searched existing requests and this feature hasn't been requested yet - [x] This is a single feature request (not multiple features) Problem Statement When using Claud
25229,[BUG] Interactive mode fails with ECONNRESET while -p (print) mode works fine,open,"Feb 12, 2026",,bendelaney,https://github.com/anthropics/claude-code/issues/25229,Interactive mode fails with ECONNRESET while -p (print) mode works fine
25228,[FEATURE] Windows git command CRLF messages,open,"Feb 12, 2026",,davidmanheim,https://github.com/anthropics/claude-code/issues/25228,Windows git command CRLF messages. Preflight Checklist - [x] I have searched existing requests and this feature hasn't been requested yet - [x] This is a single feature request (not multiple features) Problem Statement I run Claude in
25211,[FEATURE] Add sorting/filtering options to /plugin manager UI,open,"Feb 12, 2026",,Rex-Arnab,https://github.com/anthropics/claude-code/issues/25211,Add sorting/filtering options to /plugin manager UI. Preflight Checklist - [x] I have searched existing requests and this feature hasn't been requested yet - [x] This is a single feature request (not multiple features) Problem Statement The /plugin comm
25207,"Team leader agent performs unauthorized work, then catastrophically fails revert operation - User demands compensation for wasted time and tokens",open,"Feb 12, 2026",,coverboy,https://github.com/anthropics/claude-code/issues/25207,"Team leader agent performs unauthorized work, then catastrophically fails revert operation - User demands compensation for wasted time and tokens"
25206,"[BUG] [Cowork] Windows: VM starts successfully but crashes within 5 minutes, service unrecoverable (Win 11 Pro, Hyper-V)",open,"Feb 12, 2026",,thisisJohnAU,https://github.com/anthropics/claude-code/issues/25206,"[Cowork] Windows: VM starts successfully but crashes within 5 minutes, service unrecoverable (Win 11 Pro, Hyper-V)"
25205,[BUG] Cowork API connection issue + Coworke Tab disappears on restart,open,"Feb 12, 2026",,clevelandleadtester-glitch,https://github.com/anthropics/claude-code/issues/25205,Cowork API connection issue + Coworke Tab disappears on restart
